Handle	Index	FileName	Volume	Group Size	Loop	Fade In	Fade Out	Defer Inst	Stop Inst	Duration	Compound	Reverb	Falloff	Cache	Async Only	Priority	Stream	Stereo	Tracking	Solo	Music Vol	Block 1	Block 2	Block 3
ESOUND_FROGDEMON_HIT_5	730	monster\frogdemon\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_1	731	monster\frogdemon\death1.wav	255	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_2	732	monster\frogdemon\death2.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_3	733	monster\frogdemon\death3.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_4	734	monster\frogdemon\death4.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_DEATH_5	735	monster\frogdemon\death5.wav	255	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_NEUTRAL_1	736	monster\frogdemon\neutral1.wav	200	3	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_NEUTRAL_2	737	monster\frogdemon\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_FROGDEMON_NEUTRAL_3	738	monster\frogdemon\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GARGOYLETRAP_DEATH_1	739	monster\gargoyletrap\death2.wav	200	3	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GARGOYLETRAP_DEATH_2	740	monster\gargoyletrap\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GARGOYLETRAP_DEATH_3	741	monster\gargoyletrap\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_1	742	monster\goatman\attack1.wav	200	4	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_2	743	monster\goatman\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_3	744	monster\goatman\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_ATTACK_4	745	monster\goatman\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_1	746	monster\goatman\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_2	747	monster\goatman\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_3	748	monster\goatman\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_HIT_4	749	monster\goatman\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_1	750	monster\goatman\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_2	751	monster\goatman\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_3	752	monster\goatman\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_DEATH_4	753	monster\goatman\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_NEUTRAL_1	754	monster\goatman\neutral1.wav	200	3	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_NEUTRAL_2	755	monster\goatman\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOATMAN_NEUTRAL_3	756	monster\goatman\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_1	757	monster\golemblood\attack1.wav	200	4	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_2	758	monster\golemblood\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_3	759	monster\golemblood\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_ATTACK_4	760	monster\golemblood\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_1	761	monster\golemblood\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_2	762	monster\golemblood\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_3	763	monster\golemblood\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_HIT_4	764	monster\golemblood\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_DEATH	765	monster\golemblood\bloodgolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_SPAWN	766	monster\golemblood\spawnblood.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_1	767	monster\golemblood\bloodwalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_2	768	monster\golemblood\bloodwalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_3	769	monster\golemblood\bloodwalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMBLOOD_WALK_4	770	monster\golemblood\bloodwalk4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_1	771	monster\golemclay\attack1.wav	200	4	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_2	772	monster\golemclay\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_3	773	monster\golemclay\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_ATTACK_4	774	monster\golemclay\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_1	775	monster\golemclay\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_2	776	monster\golemclay\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_3	777	monster\golemclay\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_HIT_4	778	monster\golemclay\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_DEATH	779	monster\golemclay\claygolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_SPAWN	780	monster\golemclay\spawnclay.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_1	781	monster\golemclay\claywalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_2	782	monster\golemclay\claywalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_3	783	monster\golemclay\claywalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMCLAY_WALK_4	784	monster\golemclay\claywalk4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_1	785	monster\golemfire\attack1.wav	200	4	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_2	786	monster\golemfire\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_3	787	monster\golemfire\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_ATTACK_4	788	monster\golemfire\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_1	789	monster\golemfire\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_2	790	monster\golemfire\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_3	791	monster\golemfire\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_HIT_4	792	monster\golemfire\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_DEATH	793	monster\golemfire\firegolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_SPAWN	794	monster\golemfire\spawnfire.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_1	795	monster\golemfire\firewalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_2	796	monster\golemfire\firewalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_3	797	monster\golemfire\firewalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMFIRE_WALK_4	798	monster\golemfire\firewalk4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMIRON_ATTACK_1	799	monster\golemiron\attack1.wav	200	4	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_ATTACK_2	800	monster\golemiron\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_ATTACK_3	801	monster\golemiron\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_ATTACK_4	802	monster\golemiron\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_HIT_1	803	monster\golemiron\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_HIT_2	804	monster\golemiron\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_HIT_3	805	monster\golemiron\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_HIT_4	806	monster\golemiron\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_DEATH	807	monster\golemiron\irongolemdeath.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_SPAWN	808	monster\golemiron\spawniron.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GOLEMIRON_WALK_1	809	monster\golemiron\ironwalk1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMIRON_WALK_2	810	monster\golemiron\ironwalk2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMIRON_WALK_3	811	monster\golemiron\ironwalk3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GOLEMIRON_WALK_4	812	monster\golemiron\ironwalk4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_ATTACK_1	813	monster\greatermummy\attack1.wav	200	5	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_ATTACK_2	814	monster\greatermummy\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_ATTACK_3	815	monster\greatermummy\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_ATTACK_4	816	monster\greatermummy\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_ATTACK_5	817	monster\greatermummy\attack5.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_HIT_1	818	monster\greatermummy\gethit1.wav	200	6	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_HIT_2	819	monster\greatermummy\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_HIT_3	820	monster\greatermummy\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_HIT_4	821	monster\greatermummy\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_HIT_5	822	monster\greatermummy\gethit5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_HIT_6	823	monster\greatermummy\gethit6.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_DEATH_1	824	monster\greatermummy\death1.wav	200	5	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_DEATH_2	825	monster\greatermummy\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_DEATH_3	826	monster\greatermummy\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_DEATH_4	827	monster\greatermummy\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_DEATH_5	828	monster\greatermummy\death5.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_NEUTRAL_1	829	monster\greatermummy\neutral1.wav	200	6	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_NEUTRAL_2	830	monster\greatermummy\neutral2.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_NEUTRAL_3	831	monster\greatermummy\neutral3.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_NEUTRAL_4	832	monster\greatermummy\neutral4.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_NEUTRAL_5	833	monster\greatermummy\neutral5.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_NEUTRAL_6	834	monster\greatermummy\neutral6.wav	200	0	0	0	0	1	0	0	0	1	1	0	1	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_UNHOLYBOLT_CAST	835	monster\greatermummy\unholycast.wav	225	0	0	0	6	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_UNHOLYBOLT_1	836	monster\greatermummy\unholybolt1.wav	210	3	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_UNHOLYBOLT_2	837	monster\greatermummy\unholybolt2.wav	210	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_UNHOLYBOLT_3	838	monster\greatermummy\unholybolt3.wav	210	0	1	0	6	0	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_BESTOW	839	skill\necromancer\bonecast.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_RESURRECT_1	840	monster\greatermummy\spell1.wav	200	5	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_RESURRECT_2	841	monster\greatermummy\spell2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_RESURRECT_3	842	monster\greatermummy\spell3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_RESURRECT_4	843	monster\greatermummy\spell4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_RESURRECT_5	844	monster\greatermummy\spell5.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_GAS_1	845	monster\greatermummy\gas1.wav	200	4	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_GAS_2	846	monster\greatermummy\gas2.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_GAS_3	847	monster\greatermummy\gas3.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GREATERMUMMY_GAS_4	848	monster\greatermummy\gas4.wav	200	0	0	0	0	0	1	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_HIT_1	849	monster\guard\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_HIT_2	850	monster\guard\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_HIT_3	851	monster\guard\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_HIT_4	852	monster\guard\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_DEATH_1	853	monster\guard\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_DEATH_2	854	monster\guard\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_GUARD_DEATH_3	855	monster\guard\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HALBU_PRAY	856	monster\npc\halbupray.wav	100	0	0	0	0	0	1	0	0	0	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_ATTACK_1	857	monster\hawk\attack1.wav	200	4	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_ATTACK_2	858	monster\hawk\attack2.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_ATTACK_3	859	monster\hawk\attack3.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_ATTACK_4	860	monster\hawk\attack4.wav	200	0	0	0	0	0	1	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_HIT_1	861	monster\hawk\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_HIT_2	862	monster\hawk\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_HIT_3	863	monster\hawk\gethit3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_HIT_4	864	monster\hawk\gethit4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_DEATH_1	865	monster\hawk\death1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_DEATH_2	866	monster\hawk\death2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_DEATH_3	867	monster\hawk\death3.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_DEATH_4	868	monster\hawk\death4.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_WING_1	869	monster\hawk\flap1.wav	100	4	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_WING_2	870	monster\hawk\flap2.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_WING_3	871	monster\hawk\flap3.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_HAWK_WING_4	872	monster\hawk\flap4.wav	100	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_LOOP	873	monster\hawknest\loop1.wav	255	0	1	0	0	1	0	0	-1	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_SPAWN_1	874	monster\hawknest\spawn1.wav	120	3	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_SPAWN_2	875	monster\hawknest\spawn2.wav	120	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_SPAWN_3	876	monster\hawknest\spawn3.wav	120	0	0	0	0	0	1	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_DEATH_1	877	monster\hawknest\death1.wav	120	3	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_DEATH_2	878	monster\hawknest\death2.wav	120	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HAWKNEST_DEATH_3	879	monster\hawknest\death3.wav	120	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_APPEAR_1	880	monster\hydra\appear1.wav	200	4	0	0	0	1	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_APPEAR_2	881	monster\hydra\appear2.wav	200	0	0	0	0	1	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_APPEAR_3	882	monster\hydra\appear3.wav	200	0	0	0	0	1	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_APPEAR_4	883	monster\hydra\appear4.wav	200	0	0	0	0	1	0	0	4	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_DEATH_1	884	monster\hydra\die1.wav	200	4	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_DEATH_2	885	monster\hydra\die2.wav	200	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_DEATH_3	886	monster\hydra\die3.wav	200	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_HYDRA_DEATH_4	887	monster\hydra\die4.wav	200	0	0	0	0	1	0	0	4	1	1	0	0	100	0	0	1	0	0	-1	-1	-1
ESOUND_IRONWOLF_HIT_1	888	monster\ironwolf\gethit1.wav	200	4	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
ESOUND_IRONWOLF_HIT_2	889	monster\ironwolf\gethit2.wav	200	0	0	0	0	1	0	0	0	1	1	0	0	80	0	0	1	0	0	-1	-1	-1
